questionText,option1,option2,option3,option4,option5,correctOptions,correctOptionExplanation,points
"Across all four rejection policies, which single fact stays exactly the same in every one of them?",The task is always eventually run somewhere,The condition that triggers the policy at all - pool at maximumPoolSize AND queue completely full - is identical across all four. Only the RESPONSE to that condition differs,The submitting thread is always blocked,An exception is always thrown,,2,It's easy to think of the policies as changing WHEN rejection happens. They don't - they only change WHAT HAPPENS once that one specific condition (already established in section 2) is met.,2
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 2, 60, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(10));

for (int i = 1; i <= 5; i++) {
    executor.execute(new SleepTask(i, 2000));    // 2 run immediately, 3 queue
}
executor.shutdown();
Log.line(""isShutdown="" + executor.isShutdown() + ""  isTerminated="" + executor.isTerminated());

try {
    executor.execute(new SleepTask(99, 500));
} catch (RejectedExecutionException e) {
    Log.line(""!!! task 99 REJECTED - no new work is accepted after shutdown()"");
}

executor.awaitTermination(30, TimeUnit.SECONDS);
PoolState.print(""after termination"", executor);

After executor.shutdown() is called, three tasks are still sitting in the queue from before. What happens to them?","They are discarded immediately, same as new submissions","They are left alone and allowed to run to completion normally - shutdown() only blocks NEW submissions, it does not touch work already accepted",They are moved to a new executor,They throw RejectedExecutionException retroactively,,1,"shutdown() is a polite close: 'stop letting new people in, but let everyone already inside finish their business.'",1
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 2, 60, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(10));

for (int i = 1; i <= 5; i++) {
    executor.execute(new SleepTask(i, 2000));    // 2 run immediately, 3 queue
}
executor.shutdown();
Log.line(""isShutdown="" + executor.isShutdown() + ""  isTerminated="" + executor.isTerminated());

try {
    executor.execute(new SleepTask(99, 500));
} catch (RejectedExecutionException e) {
    Log.line(""!!! task 99 REJECTED - no new work is accepted after shutdown()"");
}

executor.awaitTermination(30, TimeUnit.SECONDS);
PoolState.print(""after termination"", executor);

A task is submitted via execute() immediately AFTER shutdown() has been called. What happens?",It is queued normally and runs eventually,"RejectedExecutionException is thrown - shutdown() closes the door to new work the instant it is called, regardless of how much capacity the pool still has",It silently does nothing,It runs on the calling thread automatically,,2,"Verified in the experiment: task 99, submitted right after shutdown(), was rejected even though the pool wasn't saturated at all - shutdown() itself is what blocked it, not capacity.",1
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 2, 60, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(10));

for (int i = 1; i <= 5; i++) {
    executor.execute(new SleepTask(i, 2000));    // 2 run immediately, 3 queue
}
executor.shutdown();
Log.line(""isShutdown="" + executor.isShutdown() + ""  isTerminated="" + executor.isTerminated());

try {
    executor.execute(new SleepTask(99, 500));
} catch (RejectedExecutionException e) {
    Log.line(""!!! task 99 REJECTED - no new work is accepted after shutdown()"");
}

executor.awaitTermination(30, TimeUnit.SECONDS);
PoolState.print(""after termination"", executor);

Immediately after calling shutdown(), what do isShutdown() and isTerminated() report, given that tasks are still running?",Both true immediately,isShutdown()=true right away (the pool has entered shutdown mode); isTerminated()=false until every task has actually finished and the workers have all stopped,Both false until awaitTermination() is called,"isShutdown()=false, isTerminated()=true",,2,isShutdown() answers 'has shutdown been requested?' - immediate. isTerminated() answers 'has everything actually finished?' - only true at the very end.,1
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 2, 60, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(10));

for (int i = 1; i <= 5; i++) {
    executor.execute(new InterruptibleTask(i));   // sleeps in 1-second slices, up to 10
}

Log.sleep(2500);
List<Runnable> neverRan = executor.shutdownNow();
Log.line(""shutdownNow() returned "" + neverRan.size() + "" task(s) that never ran: "" + neverRan);

public class InterruptibleTask implements Runnable {
    private static final int SLICES = 10;
    private final int taskId;

    @Override
    public void run() {
        Log.line(""Task "" + taskId + "" STARTED"");
        for (int i = 1; i <= SLICES; i++) {
            try {
                Thread.sleep(1000);
            } catch (InterruptedException e) {
                Log.line(""Task "" + taskId + "" was INTERRUPTED at slice "" + i + "" - choosing to stop"");
                Thread.currentThread().interrupt();
                return;
            }
        }
        Log.line(""Task "" + taskId + "" FINISHED normally"");
    }
}

shutdownNow() is called while 2 tasks are running and 3 are queued. What happens to the 3 queued ones specifically?","They continue running to completion, just like with shutdown()",They are removed from the queue and handed back to the caller as the return value of shutdownNow() - a List<Runnable> of everything that never got the chance to run,They are discarded with no way to recover them,They are converted into a single combined task,,1,"This is a real, useful difference from shutdown(): shutdownNow() literally gives back the leftover work so the caller can decide what to do with it (retry elsewhere, log it, drop it deliberately).",1
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 2, 60, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(10));

for (int i = 1; i <= 5; i++) {
    executor.execute(new InterruptibleTask(i));   // sleeps in 1-second slices, up to 10
}

Log.sleep(2500);
List<Runnable> neverRan = executor.shutdownNow();
Log.line(""shutdownNow() returned "" + neverRan.size() + "" task(s) that never ran: "" + neverRan);

public class InterruptibleTask implements Runnable {
    private static final int SLICES = 10;
    private final int taskId;

    @Override
    public void run() {
        Log.line(""Task "" + taskId + "" STARTED"");
        for (int i = 1; i <= SLICES; i++) {
            try {
                Thread.sleep(1000);
            } catch (InterruptedException e) {
                Log.line(""Task "" + taskId + "" was INTERRUPTED at slice "" + i + "" - choosing to stop"");
                Thread.currentThread().interrupt();
                return;
            }
        }
        Log.line(""Task "" + taskId + "" FINISHED normally"");
    }
}

What happens to the 2 tasks that were ALREADY RUNNING when shutdownNow() was called?","They are killed immediately, mid-statement, with no chance to react","Their threads are interrupted - InterruptedException is thrown inside them if they're sleeping/waiting, or their interrupt flag is set if they're not - but it is entirely up to the task's own code whether it actually stops","They continue running to completion, unaffected",They are paused and resumed after shutdownNow() completes,,2,"shutdownNow() ASKS running tasks to stop, via interruption. It cannot force a thread to stop mid-execution - that capability was deliberately removed from Java (Thread.stop() is deprecated/dangerous) for exactly the reasons discussed with locks in earlier classes.",2
"Real code:

public class InterruptibleTask implements Runnable {
    private static final int SLICES = 10;
    private final int taskId;

    @Override
    public void run() {
        Log.line(""Task "" + taskId + "" STARTED"");
        for (int i = 1; i <= SLICES; i++) {
            try {
                Thread.sleep(1000);
            } catch (InterruptedException e) {
                Log.line(""Task "" + taskId + "" was INTERRUPTED at slice "" + i + "" - choosing to stop"");
                Thread.currentThread().interrupt();
                return;
            }
        }
        Log.line(""Task "" + taskId + "" FINISHED normally"");
    }
}

This InterruptibleTask sleeps in 1-second SLICES inside a loop, rather than one big 10-second sleep. Why does that structure matter for shutdownNow() to have any visible effect?",It doesn't matter - the total duration is what counts,"Checking for interruption only happens where the code actually gives Java a chance to notice it - between slices, via the InterruptedException each Thread.sleep() call can throw. A single 10-second sleep would behave identically since sleep() itself is always interruptible - but a task doing pure CPU work with no sleep or check at all would never notice",Slicing makes the task run on multiple threads at once,It is required syntax for any Runnable,,2,"The real lesson is broader than this specific task: interruption is cooperative, and a task that never calls an interruptible method (sleep, wait, blocking I/O) or never checks Thread.currentThread().isInterrupted() itself will simply never respond to shutdownNow() at all.",2
"Real code:

// EXPERIMENT 16 - two identical executors, 5 tasks each, core=max=2

// Executor A: a.shutdown();          a.awaitTermination(60, SECONDS);
// Executor B: b.shutdownNow();       b.awaitTermination(60, SECONDS);

Log.line(""A (shutdown)    completed="" + a.getCompletedTaskCount() + ""  returned=0"");
Log.line(""B (shutdownNow) completed="" + b.getCompletedTaskCount()
        + ""  returned="" + returned.size() + "" -> "" + returned);

Executor A gets shutdown(), Executor B gets shutdownNow() - both running the identical 5-task workload. What do you expect for a.getCompletedTaskCount() vs b.getCompletedTaskCount()?","They will be equal, since both executors had the same tasks","A's completed count will be higher (likely all 5) since shutdown() lets everything finish; B's will likely be lower, since shutdownNow() interrupted whatever was still running and returned whatever was still queued, unfinished",B's will always be higher because shutdownNow() forces tasks to finish faster,Neither will report any completed tasks after being shut down,,2,"This head-to-head comparison, run on genuinely identical starting conditions, is the clearest possible demonstration of the practical difference between the two calls.",2
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 2, 60, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(10));

long start = System.currentTimeMillis();
for (int i = 1; i <= 4; i++) {
    executor.execute(new SleepTask(i));   // 4 tasks of 3 seconds, core=max=2 -> 2 rounds
}

executor.shutdown();
Log.line(""shutdown() returned after "" + (System.currentTimeMillis() - start) + "" ms"");

boolean firstTry = executor.awaitTermination(2, TimeUnit.SECONDS);
Log.line(""awaitTermination(2s) returned "" + firstTry);

boolean secondTry = executor.awaitTermination(30, TimeUnit.SECONDS);
Log.line(""awaitTermination(30s) returned "" + secondTry);

Actual output:

    shutdown() returned after 0 ms - it did not wait for anything
    awaitTermination(2s) returned false after 2011 ms  (false = timed out)
    still working    poolSize=2  active=2  queued=2  completed=0  everScheduled=4
    awaitTermination(30s) returned true after 6020 ms  (true = finished)
    final            poolSize=0  active=0  queued=0  completed=4  everScheduled=4

executor.shutdown() is called, and the very next line prints how many milliseconds that call took. Given the verified output, is shutdown() a blocking call?","Yes, it waits for all tasks to finish before returning","No - verified output shows it returned after 0 ms, immediately, regardless of whether tasks were still running",It blocks only if the queue is non-empty,It blocks for exactly keepAliveTime,,1,"shutdown() only flips a flag and refuses future submissions. It does not, and was never designed to, wait around for anything.",1
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 2, 60, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(10));

long start = System.currentTimeMillis();
for (int i = 1; i <= 4; i++) {
    executor.execute(new SleepTask(i));   // 4 tasks of 3 seconds, core=max=2 -> 2 rounds
}

executor.shutdown();
Log.line(""shutdown() returned after "" + (System.currentTimeMillis() - start) + "" ms"");

boolean firstTry = executor.awaitTermination(2, TimeUnit.SECONDS);
Log.line(""awaitTermination(2s) returned "" + firstTry);

boolean secondTry = executor.awaitTermination(30, TimeUnit.SECONDS);
Log.line(""awaitTermination(30s) returned "" + secondTry);

Actual output:

    shutdown() returned after 0 ms - it did not wait for anything
    awaitTermination(2s) returned false after 2011 ms  (false = timed out)
    still working    poolSize=2  active=2  queued=2  completed=0  everScheduled=4
    awaitTermination(30s) returned true after 6020 ms  (true = finished)
    final            poolSize=0  active=0  queued=0  completed=4  everScheduled=4

4 tasks of 3 seconds each, core=max=2 (so 2 rounds, ~6 seconds total). awaitTermination(2, SECONDS) is called right after shutdown(). What does it return, and why?","true, because shutdown() already started the process","false - verified, it returned after about 2011 ms with false, because the work genuinely needs about 6 seconds total and only 2 were given","true, because 2 seconds is enough time for at least one task to finish",It throws an exception since the pool isn't done yet,,1,"awaitTermination's boolean return is not optional information - false is a direct statement that the pool is NOT done, and code that ignores it and assumes completion would be wrong.",1
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 2, 60, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(10));

long start = System.currentTimeMillis();
for (int i = 1; i <= 4; i++) {
    executor.execute(new SleepTask(i));   // 4 tasks of 3 seconds, core=max=2 -> 2 rounds
}

executor.shutdown();
Log.line(""shutdown() returned after "" + (System.currentTimeMillis() - start) + "" ms"");

boolean firstTry = executor.awaitTermination(2, TimeUnit.SECONDS);
Log.line(""awaitTermination(2s) returned "" + firstTry);

boolean secondTry = executor.awaitTermination(30, TimeUnit.SECONDS);
Log.line(""awaitTermination(30s) returned "" + secondTry);

Actual output:

    shutdown() returned after 0 ms - it did not wait for anything
    awaitTermination(2s) returned false after 2011 ms  (false = timed out)
    still working    poolSize=2  active=2  queued=2  completed=0  everScheduled=4
    awaitTermination(30s) returned true after 6020 ms  (true = finished)
    final            poolSize=0  active=0  queued=0  completed=4  everScheduled=4

A second call, awaitTermination(30, SECONDS), is then made. What does IT return, and what does that number tell you?","false again, since the first call already 'used up' the wait","true - verified, returned after about 6020 ms total, meaning by then every task had genuinely finished and the executor had fully terminated","true immediately, in 0 ms, since it was already 'told' to wait once",It cannot be called twice on the same executor,,1,awaitTermination can be called as many times as needed; each call independently waits up to its own timeout for the current state of things.,1
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 2, 60, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(10));

long start = System.currentTimeMillis();
for (int i = 1; i <= 4; i++) {
    executor.execute(new SleepTask(i));   // 4 tasks of 3 seconds, core=max=2 -> 2 rounds
}

executor.shutdown();
Log.line(""shutdown() returned after "" + (System.currentTimeMillis() - start) + "" ms"");

boolean firstTry = executor.awaitTermination(2, TimeUnit.SECONDS);
Log.line(""awaitTermination(2s) returned "" + firstTry);

boolean secondTry = executor.awaitTermination(30, TimeUnit.SECONDS);
Log.line(""awaitTermination(30s) returned "" + secondTry);

Why does the demo call shutdown() and THEN awaitTermination(), rather than just calling awaitTermination() on its own?",awaitTermination() would throw an exception if shutdown() was never called first,"Because awaitTermination() only waits for termination - it does nothing to actually START the shutdown process or stop new submissions. Without shutdown() first, the pool would just keep accepting work forever and awaitTermination() would wait indefinitely","The order doesn't matter, they can be called in either sequence",shutdown() and awaitTermination() do the exact same thing,,2,"The two calls have genuinely different jobs: shutdown() initiates the close, awaitTermination() waits to confirm it finished. Neither one substitutes for the other.",2
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 2, 60, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(10));

for (int i = 1; i <= 5; i++) {
    executor.execute(new SleepTask(i, 2000));    // 2 run immediately, 3 queue
}
executor.shutdown();
Log.line(""isShutdown="" + executor.isShutdown() + ""  isTerminated="" + executor.isTerminated());

try {
    executor.execute(new SleepTask(99, 500));
} catch (RejectedExecutionException e) {
    Log.line(""!!! task 99 REJECTED - no new work is accepted after shutdown()"");
}

executor.awaitTermination(30, TimeUnit.SECONDS);
PoolState.print(""after termination"", executor);

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 2, 60, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(10));

long start = System.currentTimeMillis();
for (int i = 1; i <= 4; i++) {
    executor.execute(new SleepTask(i));   // 4 tasks of 3 seconds, core=max=2 -> 2 rounds
}

executor.shutdown();
Log.line(""shutdown() returned after "" + (System.currentTimeMillis() - start) + "" ms"");

boolean firstTry = executor.awaitTermination(2, TimeUnit.SECONDS);
Log.line(""awaitTermination(2s) returned "" + firstTry);

boolean secondTry = executor.awaitTermination(30, TimeUnit.SECONDS);
Log.line(""awaitTermination(30s) returned "" + secondTry);

Code calls shutdown() and then immediately reads executor.getCompletedTaskCount() to log a final report, with no awaitTermination() in between. What is wrong with this?",Nothing - shutdown() guarantees all tasks are done by the time it returns,"The count read is very likely incomplete, since shutdown() returns instantly while tasks may still be running - the 'final' report would be captured mid-flight rather than after everything actually finished",getCompletedTaskCount() cannot be called after shutdown(),This will throw an IllegalStateException,,2,The exact bug this pairing exists to prevent. Any code that wants a genuinely final number needs to wait for termination first - either via awaitTermination() or by polling isTerminated().,2
"Summarise the three calls in one line each: shutdown(), shutdownNow(), awaitTermination().",shutdown = stop everything now; shutdownNow = stop politely; awaitTermination = start the shutdown,"shutdown = stop accepting new work, finish what's already accepted; shutdownNow = stop accepting new work, interrupt what's running, hand back what was queued; awaitTermination = block the calling thread until the pool is fully done or a timeout expires",All three do the same thing with different syntax,shutdown = pause; shutdownNow = resume; awaitTermination = restart,,2,"Three genuinely distinct jobs: one closes politely, one closes forcefully, one waits to confirm either kind of close has actually finished.",1
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 2, 60, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(10));

for (int i = 1; i <= 5; i++) {
    executor.execute(new InterruptibleTask(i));   // sleeps in 1-second slices, up to 10
}

Log.sleep(2500);
List<Runnable> neverRan = executor.shutdownNow();
Log.line(""shutdownNow() returned "" + neverRan.size() + "" task(s) that never ran: "" + neverRan);

Can shutdownNow() be called on a pool that has already had plain shutdown() called on it earlier?","No, once shutdown() is called the executor is locked into that mode forever","Yes - it's a legitimate escalation. If you initiated a polite shutdown() but then decide you can't wait any longer for the remaining work, calling shutdownNow() afterward will interrupt whatever is still running and return whatever is still queued","Yes, but it silently does nothing the second time","No, this throws IllegalStateException",,2,"A realistic pattern: shutdown(), then awaitTermination() with a timeout, and if that returns false, escalate to shutdownNow() as a last resort.",2
"Real code:

executor.execute(new SleepTask(1));
Log.line(""execute() returned void - there is no way to ask about task 1 later"");

Future<?> future = executor.submit(new SleepTask(2));
Log.line(""submit() returned a Future. isDone() right now = "" + future.isDone());

Object result = future.get();
Log.line(""future.get() returned "" + result);
Log.line(""isDone() after get() = "" + future.isDone() + ""   isCancelled() = "" + future.isCancelled());

Actual output:

    execute() returned void - there is no way to ask about task 1 later
    Task 1 STARTED
    Task 1 FINISHED
    submit() returned a Future. isDone() right now = false
    Task 2 STARTED
    Task 2 FINISHED
    future.get() returned null  (null - a Runnable produces no value)
    isDone() after get() = true   isCancelled() = false

What does executor.execute(new SleepTask(1)) return, and what does executor.submit(new SleepTask(2)) return?",Both return void - neither gives you anything back,execute() returns void (nothing); submit() returns a Future<?> that represents the eventual outcome of that specific task,Both return a Future<?>,execute() returns a Thread object; submit() returns void,,1,"This single difference in return type is the entire reason submit() exists - it's what lets you track, wait for, or cancel a specific piece of work later.",1
"Real code:

executor.execute(new SleepTask(1));
Log.line(""execute() returned void - there is no way to ask about task 1 later"");

Future<?> future = executor.submit(new SleepTask(2));
Log.line(""submit() returned a Future. isDone() right now = "" + future.isDone());

Object result = future.get();
Log.line(""future.get() returned "" + result);
Log.line(""isDone() after get() = "" + future.isDone() + ""   isCancelled() = "" + future.isCancelled());

Actual output:

    execute() returned void - there is no way to ask about task 1 later
    Task 1 STARTED
    Task 1 FINISHED
    submit() returned a Future. isDone() right now = false
    Task 2 STARTED
    Task 2 FINISHED
    future.get() returned null  (null - a Runnable produces no value)
    isDone() after get() = true   isCancelled() = false

Right after calling submit(), before the task has finished, what does future.isDone() report - and right after future.get() returns, what does it report?",false both times,true both times,"false before the task finishes, true afterward - isDone() reflects the task's actual completion state at the moment you ask",It always throws until get() has been called once,,1,"Verified: isDone() printed false immediately after submit(), then true after get() returned - a live readout of whether the work is actually finished yet.",1
"Real code:

executor.execute(new SleepTask(1));
Log.line(""execute() returned void - there is no way to ask about task 1 later"");

Future<?> future = executor.submit(new SleepTask(2));
Log.line(""submit() returned a Future. isDone() right now = "" + future.isDone());

Object result = future.get();
Log.line(""future.get() returned "" + result);
Log.line(""isDone() after get() = "" + future.isDone() + ""   isCancelled() = "" + future.isCancelled());

Actual output:

    execute() returned void - there is no way to ask about task 1 later
    Task 1 STARTED
    Task 1 FINISHED
    submit() returned a Future. isDone() right now = false
    Task 2 STARTED
    Task 2 FINISHED
    future.get() returned null  (null - a Runnable produces no value)
    isDone() after get() = true   isCancelled() = false

future.get() is called on a Future from submitting a Runnable (not a Callable). What value does it return?",The thread name that ran the task,"null - a plain Runnable produces no result, so its Future has nothing meaningful to hand back other than confirming completion",The number of milliseconds the task took,"It throws an exception, since Runnables cannot be submitted",,1,"Verified: future.get() printed 'returned null'. If you need an actual computed VALUE back, you submit a Callable instead of a Runnable - not used in these experiments, but this is exactly the gap it fills.",1
"Real code:

long start = System.currentTimeMillis();

Future<?> future = executor.submit(new SleepTask(1));   // sleeps 4 seconds
Log.line(""submitted, and main is free at "" + (System.currentTimeMillis() - start) + "" ms"");

Log.line(""calling get() now - main will go quiet until the task is done"");
future.get();
Log.line(""get() returned after "" + (System.currentTimeMillis() - start) + "" ms"");

A 4-second task is submitted via submit(). The very next line calls future.get(). What does 'main' do during those 4 seconds?",main continues immediately to whatever code comes after get(),"main is blocked, doing nothing, parked inside the get() call, until the worker thread finishes the task",main runs the task itself in parallel with the worker,main throws a TimeoutException after a default 1 second,,2,"get() with no arguments waits indefinitely. The task genuinely does run on a separate worker thread - but by calling get() immediately, main has chosen to give up the concurrency benefit and wait anyway.",1
"Real code:

long start = System.currentTimeMillis();

Future<?> future = executor.submit(new SleepTask(1));   // sleeps 4 seconds
Log.line(""submitted, and main is free at "" + (System.currentTimeMillis() - start) + "" ms"");

Log.line(""calling get() now - main will go quiet until the task is done"");
future.get();
Log.line(""get() returned after "" + (System.currentTimeMillis() - start) + "" ms"");

Given the previous question, what was actually accomplished by using a thread pool at all, if main just blocks on get() right away regardless?",Nothing - this pattern gets no benefit over just calling run() directly on main,"Little to nothing for THIS single task in isolation - the benefit of submit()+immediate get() shows up when you submit SEVERAL tasks first and only call get() on all of them afterward, letting them run concurrently before you collect results",The task still runs twice as fast due to the pool,It guarantees the task cannot throw an exception,,2,"A fair, important critique of the pattern shown in isolation - it sets up exactly why experiment 21's 'submit several first, THEN get() them all' style (submitting everything before collecting anything) is the version that actually pays off.",2
"Real code:

Future<?> withInterrupt = executor.submit(new CancellableTask(1));   // 8 slices, 1s each
Log.sleep(2500);
boolean c1 = withInterrupt.cancel(true);
Log.line(""cancel(true) returned "" + c1 + ""   isCancelled="" + withInterrupt.isCancelled());

Future<?> withoutInterrupt = executor.submit(new CancellableTask(2));
Log.sleep(2500);
boolean c2 = withoutInterrupt.cancel(false);
Log.line(""cancel(false) returned "" + c2 + ""  isCancelled="" + withoutInterrupt.isCancelled());

public class CancellableTask implements Runnable {
    private static final int SLICES = 8;
    private final int taskId;

    @Override
    public void run() {
        for (int i = 1; i <= SLICES; i++) {
            if (Thread.currentThread().isInterrupted()) {
                Log.line(""Task "" + taskId + "" noticed the interrupt flag at slice "" + i);
                return;
            }
            try {
                Thread.sleep(1000);
            } catch (InterruptedException e) {
                Thread.currentThread().interrupt();
                return;
            }
            Log.line(""Task "" + taskId + "" finished slice "" + i);
        }
        Log.line(""Task "" + taskId + "" RAN ALL THE WAY TO THE END"");
    }
}

A task is running (already past its first few slices) when future.cancel(true) is called on it. What actually happens?","The thread running it is destroyed immediately, mid-statement","The thread running the task is interrupted - InterruptedException fires if it's sleeping/waiting at that moment, or its interrupt flag becomes set otherwise - and it is up to the task's own code to notice and stop",Nothing happens until the task's next scheduled run,"The task is queued for cancellation and stops after its current slice finishes automatically, with no code changes needed",,2,"cancel(true) is a REQUEST delivered via interruption, structurally identical to what shutdownNow() does to running tasks - it is not a forced kill.",1
"Real code:

Future<?> withInterrupt = executor.submit(new CancellableTask(1));   // 8 slices, 1s each
Log.sleep(2500);
boolean c1 = withInterrupt.cancel(true);
Log.line(""cancel(true) returned "" + c1 + ""   isCancelled="" + withInterrupt.isCancelled());

Future<?> withoutInterrupt = executor.submit(new CancellableTask(2));
Log.sleep(2500);
boolean c2 = withoutInterrupt.cancel(false);
Log.line(""cancel(false) returned "" + c2 + ""  isCancelled="" + withoutInterrupt.isCancelled());

public class CancellableTask implements Runnable {
    private static final int SLICES = 8;
    private final int taskId;

    @Override
    public void run() {
        for (int i = 1; i <= SLICES; i++) {
            if (Thread.currentThread().isInterrupted()) {
                Log.line(""Task "" + taskId + "" noticed the interrupt flag at slice "" + i);
                return;
            }
            try {
                Thread.sleep(1000);
            } catch (InterruptedException e) {
                Thread.currentThread().interrupt();
                return;
            }
            Log.line(""Task "" + taskId + "" finished slice "" + i);
        }
        Log.line(""Task "" + taskId + "" RAN ALL THE WAY TO THE END"");
    }
}

future.cancel(false) is called instead, on a task that is currently running. What happens to that running task?",It is interrupted exactly like cancel(true),"Nothing happens to it at all - it is NOT interrupted and continues running completely normally to the end, even though the Future now reports isCancelled() = true",It pauses until cancel(true) is also called,It throws CancellationException from inside run(),,2,"This is the trap in the method name: cancel(false) does not mean 'cancel gently' - for an already-running task, it effectively means 'don't actually try to stop it, just mark the Future as cancelled.'",2
"Real code:

public class CancellableTask implements Runnable {
    private static final int SLICES = 8;
    private final int taskId;

    @Override
    public void run() {
        for (int i = 1; i <= SLICES; i++) {
            if (Thread.currentThread().isInterrupted()) {
                Log.line(""Task "" + taskId + "" noticed the interrupt flag at slice "" + i);
                return;
            }
            try {
                Thread.sleep(1000);
            } catch (InterruptedException e) {
                Thread.currentThread().interrupt();
                return;
            }
            Log.line(""Task "" + taskId + "" finished slice "" + i);
        }
        Log.line(""Task "" + taskId + "" RAN ALL THE WAY TO THE END"");
    }
}

isCancelled() returns true after calling cancel(false) on a running task, yet the task's run() method keeps executing and printing progress. Is this a contradiction?","Yes, this is a bug in the Future implementation","No - isCancelled() only reports whether cancellation was REQUESTED on the Future, not whether the underlying work actually stopped. Those are two different facts that can legitimately disagree","Yes, isCancelled() should always match the task's real state","No, because the task will stop on its next line automatically",,2,The same lesson as isTerminated() vs isShutdown() in section 6: a boolean flag about intent is not the same thing as a boolean flag about actual outcome. Always check what a method actually promises to report.,2
"Real code:

public class CancellableTask implements Runnable {
    private static final int SLICES = 8;
    private final int taskId;

    @Override
    public void run() {
        for (int i = 1; i <= SLICES; i++) {
            if (Thread.currentThread().isInterrupted()) {
                Log.line(""Task "" + taskId + "" noticed the interrupt flag at slice "" + i);
                return;
            }
            try {
                Thread.sleep(1000);
            } catch (InterruptedException e) {
                Thread.currentThread().interrupt();
                return;
            }
            Log.line(""Task "" + taskId + "" finished slice "" + i);
        }
        Log.line(""Task "" + taskId + "" RAN ALL THE WAY TO THE END"");
    }
}

For cancel(true) to have ANY visible effect on this particular task, what does the task's own code have to be doing?",Nothing special - all tasks respond to interruption automatically,"It must either be blocked in an interruptible call (like Thread.sleep here) so InterruptedException fires, OR it must periodically check Thread.currentThread().isInterrupted() itself, as this task's loop does at the top of each slice","It must be submitted via execute(), not submit()",It must throw a checked exception somewhere in run(),,2,"If this task instead did one uninterrupted 8-second CPU computation with neither a sleep nor a manual interruption check anywhere inside it, cancel(true) would set the interrupt flag but the task would run to completion regardless, oblivious to it.",2
"Real code:

executor.execute(new SleepTask(1));
Log.line(""execute() returned void - there is no way to ask about task 1 later"");

Future<?> future = executor.submit(new SleepTask(2));
Log.line(""submit() returned a Future. isDone() right now = "" + future.isDone());

Object result = future.get();
Log.line(""future.get() returned "" + result);
Log.line(""isDone() after get() = "" + future.isDone() + ""   isCancelled() = "" + future.isCancelled());

You need to submit a task and later find out whether it completed successfully or threw an exception. Which method should you use, execute() or submit(), and what do you have to remember to do afterward?",execute() - and check the console for stack traces,"submit() - and you must actually call get() (or otherwise inspect the returned Future) later, since submit() silently swallows exceptions into the Future rather than printing them anywhere by default",execute() - it always throws exceptions back to the caller directly,Either works identically for this purpose,,2,"This sets up exactly the trap explored further in experiment 28 of the original brief: submit() without ever checking the Future means a failing task can fail silently, forever, with zero visible trace.",2
A Future's get() method is declared to throw both InterruptedException and ExecutionException. What real-world situation does EACH of those two correspond to?,Both mean the same thing: the task failed,"InterruptedException means the CALLING thread (the one that called get()) was itself interrupted while waiting. ExecutionException means the TASK being waited for threw an exception during its own execution, and that exception is wrapped inside as the cause",InterruptedException means the task was cancelled; ExecutionException means the pool shut down,Neither can actually occur when calling get() with no timeout argument,,2,"Two completely different failures living in the same method signature: one is about YOU (the waiter) being interrupted, the other is about the WORK ITSELF having gone wrong.",2
